Time,Conductivity,Dissolved Oxygen,Temperature,Turbidity
2021-12-02 14:39:00+00:00,720,9.1875,5.34375,5.981445
2021-12-02 15:08:00+00:00,720,9.125,5.4375,6.982422
2021-12-02 15:38:00+00:00,720,9.0625,5.53125,4.980469
2021-12-02 16:07:00+00:00,716,9.0625,5.625,5.981445
2021-12-02 16:36:00+00:00,716,9.125,5.71875,5.981445
2021-12-02 17:05:00+00:00,720,9.0625,5.875,5.981445
2021-12-02 17:35:00+00:00,720,9.125,5.96875,6.982422
2021-12-02 18:04:00+00:00,716,9.125,6.09375,7.958984
2021-12-02 18:33:00+00:00,716,9.125,6.15625,6.982422
2021-12-02 19:02:00+00:00,716,9.0625,6.25,5.981445
2021-12-02 19:31:00+00:00,716,9,6.34375,6.982422
2021-12-02 20:01:00+00:00,,9,6.4375,5.981445
2021-12-07 00:01:00+00:00,,11.8125,5.53125,12.988281
2021-12-07 00:30:00+00:00,,11.5,5.5,10.986328
2021-12-07 00:59:00+00:00,,11.4375,5.46875,8.984375
2021-12-07 01:29:00+00:00,,11.4375,5.4375,11.962891
2021-12-07 01:58:00+00:00,,11.4375,5.375,6.982422
2021-12-07 02:27:00+00:00,,11.4375,5.34375,6.982422
2021-12-07 02:56:00+00:00,,11.5,5.34375,5.981445
2021-12-07 03:25:00+00:00,,11.5625,5.5625,6.982422
2021-12-07 03:55:00+00:00,,11.5,5.59375,12.988281
2021-12-07 04:24:00+00:00,,11.5625,5.71875,8.984375
2021-12-07 04:53:00+00:00,,11.625,5.1875,8.984375
2021-12-07 05:22:00+00:00,,11.625,4.875,167.96875
2021-12-07 05:52:00+00:00,,11.625,4.8125,5.981445
2021-12-07 06:21:00+00:00,,11.6875,4.71875,4.980469
2021-12-07 06:50:00+00:00,,11.6875,4.65625,6.982422
2021-12-07 07:19:00+00:00,,11.6875,4.5625,4.980469
2021-12-07 07:48:00+00:00,,11.8125,4.53125,6.982422
2021-12-07 08:18:00+00:00,,11.75,4.53125,5.981445
2021-12-07 08:47:00+00:00,,11.8125,4.5,5.981445
2021-12-07 09:16:00+00:00,,12.4375,4.4375,3.979492
2021-12-07 09:45:00+00:00,,12.25,4.15625,3.979492
2021-12-07 10:15:00+00:00,,13.625,4.375,4.980469
2021-12-07 10:44:00+00:00,,12.3125,4.03125,3.979492
2021-12-07 11:13:00+00:00,,12.25,3.984375,3.979492
2021-12-07 11:42:00+00:00,,12.3125,3.9375,3.979492
2021-12-07 12:11:00+00:00,,12.375,3.875,3.979492
2021-12-07 12:41:00+00:00,,12.375,3.828125,3.979492
2021-12-07 13:10:00+00:00,,12.375,3.78125,3.979492
2021-12-07 13:39:00+00:00,,12.375,3.734375,3.979492
2021-12-07 14:08:00+00:00,,12.4375,3.71875,3.979492
2021-12-07 14:38:00+00:00,,12.4375,3.671875,3.979492
2021-12-07 15:07:00+00:00,,12.5625,3.640625,3.979492
2021-12-07 15:36:00+00:00,,12.5625,3.625,3.979492
2021-12-07 16:05:00+00:00,,12.625,3.625,3.979492
2021-12-07 16:34:00+00:00,,12.6875,3.625,3.979492
2021-12-07 17:04:00+00:00,,12.75,3.625,3.979492
2021-12-07 17:33:00+00:00,,12.875,3.625,3.979492
2021-12-07 18:02:00+00:00,,12.875,3.625,3.979492
2021-12-07 18:31:00+00:00,,13,3.609375,3.979492
2021-12-07 19:01:00+00:00,,13,3.578125,3.979492
2021-12-07 19:59:00+00:00,,13.125,3.5625,3.979492
2021-12-07 20:12:00+00:00,,13.125,3.5625,2.990723
2021-12-07 20:41:00+00:00,,13.25,3.546875,3.979492
2021-12-07 21:10:00+00:00,,13.25,3.515625,3.979492
2021-12-07 21:40:00+00:00,,13.3125,3.5,3.979492
2021-12-07 22:09:00+00:00,,13.3125,3.453125,3.979492
2021-12-07 22:38:00+00:00,,13.25,3.40625,3.979492
2021-12-07 23:07:00+00:00,,13.3125,3.359375,3.979492
2021-12-07 23:36:00+00:00,,13.3125,3.328125,3.979492
2021-12-08 00:06:00+00:00,712,13.3125,3.296875,2.990723
2021-12-08 00:35:00+00:00,712,13.3125,3.265625,2.990723
2021-12-08 01:04:00+00:00,712,13.25,3.25,2.990723
2021-12-08 01:33:00+00:00,712,13.3125,3.1875,2.990723
2021-12-08 02:03:00+00:00,716,13.75,3.328125,3.979492
2021-12-08 02:32:00+00:00,716,13.3125,3.125,3.979492
2021-12-08 03:01:00+00:00,716,13.25,3.109375,2.990723
2021-12-08 03:30:00+00:00,716,13.25,3.09375,3.979492
2021-12-08 03:59:00+00:00,716,13.25,3.046875,3.979492
2021-12-08 04:29:00+00:00,716,13.25,3.015625,3.979492
2021-12-08 04:58:00+00:00,716,13.1875,2.96875,2.990723
2021-12-08 05:27:00+00:00,716,13.25,2.921875,2.990723
2021-12-08 05:56:00+00:00,716,13.1875,2.875,2.990723
2021-12-08 06:26:00+00:00,716,13.125,2.84375,2.990723
2021-12-08 06:55:00+00:00,720,13.125,2.796875,2.990723
2021-12-08 07:24:00+00:00,716,13.125,2.765625,2.990723
2021-12-08 07:53:00+00:00,720,13.125,2.734375,2.990723
2021-12-08 08:22:00+00:00,720,13.1875,2.6875,3.979492
2021-12-08 08:52:00+00:00,712,13.125,2.671875,2.990723
2021-12-08 09:21:00+00:00,712,13.1875,2.625,2.990723
2021-12-08 09:50:00+00:00,712,13.0625,2.609375,2.990723
2021-12-08 10:19:00+00:00,712,13.125,2.5625,2.990723
2021-12-08 10:49:00+00:00,716,13.125,2.515625,2.990723
2021-12-08 11:18:00+00:00,712,13.1875,2.484375,2.990723
2021-12-08 11:47:00+00:00,716,13.1875,2.4375,2.990723
2021-12-08 12:16:00+00:00,716,13.1875,2.40625,2.990723
2021-12-08 12:46:00+00:00,716,13.125,2.359375,2.990723
2021-12-08 13:15:00+00:00,716,13.1875,2.328125,2.990723
2021-12-08 13:44:00+00:00,720,13.1875,2.328125,3.979492
2021-12-08 14:13:00+00:00,720,13.1875,2.3125,2.990723
2021-12-08 14:42:00+00:00,720,13.1875,2.34375,2.990723
2021-12-08 15:12:00+00:00,716,13.3125,2.375,2.990723
2021-12-08 15:41:00+00:00,716,13.375,2.453125,2.990723
2021-12-08 16:10:00+00:00,716,13.375,2.546875,2.990723
2021-12-08 16:39:00+00:00,712,13.4375,2.6875,2.990723
2021-12-08 17:09:00+00:00,712,13.4375,2.6875,2.990723
2021-12-08 17:38:00+00:00,712,13.5,2.78125,2.990723
2021-12-08 18:07:00+00:00,716,13.5,2.859375,2.990723
2021-12-08 18:36:00+00:00,716,13.625,2.90625,2.990723
2021-12-08 19:05:00+00:00,712,13.75,2.953125,2.990723
2021-12-08 19:35:00+00:00,712,13.75,3.03125,2.990723
2021-12-08 20:04:00+00:00,712,13.75,3.0625,2.990723
2021-12-08 20:33:00+00:00,712,13.8125,3.078125,2.990723
2021-12-08 21:02:00+00:00,712,13.8125,3.0625,2.990723
2021-12-08 21:32:00+00:00,712,13.75,3.015625,2.990723
2021-12-08 22:01:00+00:00,712,13.8125,2.9375,2.990723
2021-12-08 22:30:00+00:00,712,13.8125,2.875,2.990723
2021-12-08 22:59:00+00:00,712,13.8125,2.796875,2.990723
2021-12-08 23:29:00+00:00,712,13.8125,2.75,2.990723
2021-12-08 23:58:00+00:00,712,13.75,2.703125,2.990723
2021-12-09 00:27:00+00:00,712,13.6875,2.6875,2.990723
2021-12-09 00:56:00+00:00,712,13.75,2.671875,3.979492
2021-12-09 01:25:00+00:00,712,13.75,2.65625,2.990723
2021-12-09 01:55:00+00:00,712,13.6875,2.640625,2.990723
2021-12-09 02:24:00+00:00,712,13.625,2.625,2.990723
2021-12-09 02:53:00+00:00,716,13.625,2.609375,2.990723
2021-12-09 03:22:00+00:00,712,13.5625,2.578125,2.990723
2021-12-09 03:52:00+00:00,712,13.625,2.5625,3.979492
2021-12-09 04:21:00+00:00,712,13.5625,2.546875,2.990723
2021-12-09 04:50:00+00:00,712,13.5625,2.515625,2.990723
2021-12-09 05:19:00+00:00,712,13.5,2.5,2.990723
2021-12-09 05:48:00+00:00,712,13.5,2.4375,2.990723
2021-12-09 06:18:00+00:00,716,13.5,2.390625,2.990723
2021-12-09 06:47:00+00:00,716,13.5,2.359375,2.990723
2021-12-09 07:16:00+00:00,712,13.5,2.328125,2.990723
2021-12-09 07:45:00+00:00,716,13.5,2.296875,2.990723
2021-12-09 08:15:00+00:00,716,13.4375,2.265625,3.979492
2021-12-09 08:44:00+00:00,716,13.4375,2.25,2.990723
2021-12-09 09:13:00+00:00,716,13.5,2.234375,3.979492
2021-12-09 09:42:00+00:00,716,13.5,2.21875,2.990723
2021-12-09 10:12:00+00:00,712,13.5,2.21875,2.990723
2021-12-09 10:41:00+00:00,716,13.5,2.203125,2.990723
2021-12-09 11:10:00+00:00,716,13.4375,2.203125,2.990723
2021-12-09 11:39:00+00:00,716,13.4375,2.203125,2.990723
2021-12-09 12:08:00+00:00,720,13.4375,2.21875,2.990723
2021-12-09 12:38:00+00:00,716,13.375,2.21875,2.990723
2021-12-09 13:07:00+00:00,716,13.4375,2.234375,3.979492
2021-12-09 13:36:00+00:00,716,13.5,2.25,2.990723
2021-12-09 14:05:00+00:00,720,13.4375,2.28125,2.990723
2021-12-09 14:35:00+00:00,716,13.4375,2.328125,2.990723
2021-12-09 15:04:00+00:00,716,13.375,2.359375,2.990723
2021-12-09 15:33:00+00:00,716,13.375,2.421875,2.990723
2021-12-09 16:02:00+00:00,716,13.5,2.5,2.990723
2021-12-09 16:32:00+00:00,716,13.625,2.59375,2.990723
2021-12-09 17:01:00+00:00,716,13.6875,2.4375,2.990723
2021-12-09 17:30:00+00:00,716,13.6875,2.578125,2.990723
2021-12-09 17:59:00+00:00,712,13.75,2.75,2.990723
2021-12-09 18:28:00+00:00,712,13.75,2.859375,2.990723
2021-12-09 18:58:00+00:00,712,13.8125,2.96875,3.979492
2021-12-09 19:27:00+00:00,712,13.8125,3.09375,2.990723
2021-12-09 19:56:00+00:00,712,13.875,3.203125,2.990723
2021-12-09 20:25:00+00:00,708,13.8125,3.296875,2.990723
2021-12-09 20:55:00+00:00,708,13.875,3.359375,2.990723
2021-12-09 21:24:00+00:00,708,13.9375,3.375,2.990723
2021-12-09 21:53:00+00:00,704,13.9375,3.375,2.990723
2021-12-09 22:22:00+00:00,708,13.875,3.359375,2.990723
2021-12-09 22:52:00+00:00,708,13.875,3.328125,2.990723
2021-12-09 23:21:00+00:00,708,13.8125,3.625,2.990723
2021-12-09 23:50:00+00:00,716,13.75,3.59375,2.990723
2021-12-10 00:19:00+00:00,716,13.75,3.609375,2.990723
2021-12-10 00:48:00+00:00,720,13.75,3.46875,2.990723
2021-12-10 01:18:00+00:00,720,13.625,3.453125,2.990723
2021-12-10 01:47:00+00:00,700,13.625,3.5,3.979492
2021-12-10 02:16:00+00:00,700,13.625,3.609375,2.990723
2021-12-10 02:45:00+00:00,700,13.5625,3.609375,2.990723
2021-12-10 03:15:00+00:00,700,13.5,3.71875,2.990723
2021-12-10 03:44:00+00:00,700,13.5,3.71875,2.990723
2021-12-10 04:13:00+00:00,708,13.4375,3.6875,2.990723
2021-12-10 04:42:00+00:00,708,13.3125,3.6875,2.990723
2021-12-10 05:12:00+00:00,708,13.3125,3.6875,3.979492
2021-12-10 14:14:00+00:00,708,12.9375,3.703125,2.990723
2021-12-10 19:00:00+00:00,708,13.25,3.984375,2.990723
2021-12-10 19:34:00+00:00,708,13.25,4.03125,2.990723
2021-12-10 20:03:00+00:00,704,13.1875,4.125,2.990723
2021-12-10 20:32:00+00:00,708,13.125,4.21875,2.990723
2021-12-10 21:02:00+00:00,708,13.1875,4.28125,2.990723
2021-12-10 21:31:00+00:00,708,13.1875,4.375,2.990723
2021-12-10 22:00:00+00:00,708,13.1875,4.4375,2.990723
2021-12-10 22:29:00+00:00,700,13.125,4.53125,2.990723
2021-12-10 22:58:00+00:00,700,13.0625,4.5625,3.979492
2021-12-10 23:28:00+00:00,700,13.0625,4.65625,3.979492
2021-12-10 23:57:00+00:00,700,13.0625,4.75,2.990723
2021-12-11 00:26:00+00:00,700,13,4.8125,3.979492
2021-12-11 00:55:00+00:00,700,13,4.90625,3.979492
2021-12-11 01:25:00+00:00,700,12.875,5,2.990723
2021-12-11 01:54:00+00:00,696,12.8125,5.125,3.979492
2021-12-11 02:23:00+00:00,700,12.75,5.25,3.979492
2021-12-11 02:52:00+00:00,704,12.6875,5.34375,3.979492
2021-12-11 03:21:00+00:00,704,12.6875,5.46875,3.979492
2021-12-11 03:51:00+00:00,696,12.625,5.625,3.979492
2021-12-11 04:20:00+00:00,692,12.5625,5.78125,6.982422
2021-12-11 04:49:00+00:00,680,12.4375,5.9375,7.958984
2021-12-11 05:18:00+00:00,676,12.3125,6.03125,17.96875
2021-12-11 05:47:00+00:00,660,12.0625,6.34375,19.921875
2021-12-11 06:17:00+00:00,664,12.125,6.28125,13.964844
2021-12-11 06:46:00+00:00,668,12.125,6.1875,11.962891
2021-12-11 07:15:00+00:00,672,12.125,6.125,10.986328
2021-12-11 07:44:00+00:00,684,12.0625,6.125,10.986328
2021-12-11 08:14:00+00:00,688,12.0625,6.125,11.962891
2021-12-11 08:43:00+00:00,692,12,6.15625,11.962891
2021-12-11 09:12:00+00:00,692,11.9375,6.25,12.988281
2021-12-11 09:41:00+00:00,684,11.875,6.3125,14.941406
2021-12-11 10:10:00+00:00,684,11.8125,6.3125,17.96875
2021-12-11 10:40:00+00:00,680,11.75,6.3125,19.921875
2021-12-11 11:09:00+00:00,680,11.75,6.3125,18.945312
2021-12-11 11:38:00+00:00,684,11.75,6.625,17.96875
2021-12-11 12:07:00+00:00,676,11.625,6.59375,16.992188
2021-12-11 12:36:00+00:00,676,11.625,6.59375,17.96875
2021-12-11 13:06:00+00:00,676,11.5625,6.5625,17.96875
2021-12-11 13:35:00+00:00,676,11.625,6.5625,19.921875
2021-12-11 14:04:00+00:00,676,11.5,6.53125,19.921875
2021-12-11 14:33:00+00:00,676,11.5,6.53125,18.945312
2021-12-11 15:03:00+00:00,676,11.4375,6.5625,17.96875
2021-12-11 15:32:00+00:00,676,11.375,6.625,18.945312
2021-12-11 16:01:00+00:00,668,11.25,6.71875,19.921875
2021-12-11 16:30:00+00:00,664,11.25,6.84375,22.949219
2021-12-11 16:59:00+00:00,664,11.25,6.90625,22.949219
2021-12-11 17:29:00+00:00,664,11.25,6.9375,21.972656
2021-12-11 17:58:00+00:00,668,11.25,7,21.972656
2021-12-11 18:27:00+00:00,668,11.25,7.09375,20.996094
2021-12-11 18:56:00+00:00,672,11.375,7.1875,19.921875
2021-12-11 19:25:00+00:00,672,11.3125,7.28125,19.921875
2021-12-11 19:55:00+00:00,668,11.25,7.375,19.921875
2021-12-11 20:24:00+00:00,664,11.3125,7.4375,20.996094
2021-12-11 20:53:00+00:00,660,11.25,7.46875,22.949219
2021-12-11 21:22:00+00:00,656,11.25,7.46875,25
2021-12-11 21:52:00+00:00,652,11.125,7.46875,25.976562
2021-12-11 22:21:00+00:00,652,11.125,7.46875,27.929688
2021-12-11 22:50:00+00:00,656,11.125,7.4375,27.929688
2021-12-11 23:19:00+00:00,652,11.1875,7.40625,27.929688
2021-12-11 23:48:00+00:00,656,11.25,7.34375,25.976562
2021-12-12 00:18:00+00:00,656,11.25,7.34375,25.976562
2021-12-12 00:47:00+00:00,660,11.25,7.3125,25.976562
2021-12-12 01:16:00+00:00,660,11.25,7.28125,25
2021-12-12 01:45:00+00:00,660,11.25,7.25,25
2021-12-12 02:14:00+00:00,660,11.1875,7.1875,23.925781
2021-12-12 02:44:00+00:00,664,11.25,7.125,21.972656
2021-12-12 03:13:00+00:00,664,11.1875,7.09375,22.949219
2021-12-12 03:42:00+00:00,664,11.125,7.0625,23.925781
2021-12-12 04:11:00+00:00,680,11.1875,7.03125,22.949219
2021-12-12 04:41:00+00:00,676,11.1875,7,25
2021-12-12 05:10:00+00:00,676,11.1875,6.9375,25
2021-12-12 05:39:00+00:00,668,11.1875,6.90625,25
2021-12-12 06:08:00+00:00,660,11.25,6.84375,23.925781
2021-12-12 06:37:00+00:00,660,11.25,6.78125,25
2021-12-12 07:07:00+00:00,660,11.1875,6.75,23.925781
2021-12-12 07:36:00+00:00,660,11.25,6.6875,25
2021-12-12 08:05:00+00:00,660,11.25,6.625,23.925781
2021-12-12 08:34:00+00:00,664,11.3125,6.59375,22.949219
2021-12-12 09:03:00+00:00,664,11.4375,6.53125,21.972656
2021-12-12 09:33:00+00:00,668,11.4375,6.4375,21.972656
2021-12-12 10:02:00+00:00,668,11.4375,6.34375,20.996094
2021-12-12 10:31:00+00:00,668,11.5,6.28125,20.996094
2021-12-12 11:00:00+00:00,664,11.5,6.21875,20.996094
2021-12-12 11:30:00+00:00,660,11.5,6.15625,20.996094
2021-12-12 11:59:00+00:00,660,11.5625,6.0625,21.972656
2021-12-12 12:28:00+00:00,660,11.625,6,21.972656
2021-12-12 12:57:00+00:00,664,11.75,5.96875,22.949219
2021-12-12 13:26:00+00:00,664,11.6875,5.875,22.949219
2021-12-12 13:56:00+00:00,664,11.625,5.84375,22.949219
2021-12-12 14:25:00+00:00,664,11.75,5.78125,20.996094
2021-12-12 14:54:00+00:00,664,11.8125,5.78125,20.996094
2021-12-12 15:23:00+00:00,676,11.8125,5.78125,19.921875
2021-12-12 15:52:00+00:00,672,11.875,5.5,19.921875
2021-12-12 16:22:00+00:00,672,11.875,5.4375,18.945312
2021-12-12 16:51:00+00:00,668,11.9375,5.46875,19.921875
2021-12-12 17:20:00+00:00,668,11.9375,5.5,17.96875
2021-12-12 17:49:00+00:00,660,12,5.53125,18.945312
2021-12-12 18:18:00+00:00,660,11.9375,5.5625,18.945312
2021-12-12 18:48:00+00:00,656,12,5.59375,18.945312
2021-12-12 19:17:00+00:00,656,12,5.625,18.945312
2021-12-12 19:46:00+00:00,656,12.1875,5.6875,19.921875
2021-12-12 20:15:00+00:00,660,12,5.625,17.96875
2021-12-12 20:45:00+00:00,660,12.125,5.59375,18.945312
2021-12-12 21:14:00+00:00,660,12.125,5.5625,18.945312
2021-12-12 21:43:00+00:00,660,12.125,5.53125,17.96875
2021-12-12 22:12:00+00:00,660,12.0625,5.5,18.945312
2021-12-12 22:41:00+00:00,660,12.125,5.53125,18.945312
2021-12-12 23:11:00+00:00,656,12.125,5.84375,20.996094
2021-12-12 23:40:00+00:00,652,12.0625,5.84375,20.996094
2021-12-13 00:09:00+00:00,652,12,5.875,22.949219
2021-12-13 00:38:00+00:00,656,11.9375,5.875,22.949219
2021-12-13 01:07:00+00:00,652,11.875,5.90625,25
2021-12-13 01:37:00+00:00,648,11.8125,5.9375,25
2021-12-13 02:06:00+00:00,644,11.75,5.96875,27.929688
2021-12-13 02:35:00+00:00,632,12.1875,6.0625,30.859375
2021-12-13 03:04:00+00:00,628,11.6875,6.03125,31.835938
2021-12-13 03:34:00+00:00,620,11.625,6.0625,35.9375
2021-12-13 04:03:00+00:00,612,11.5,6.125,37.890625
2021-12-13 04:32:00+00:00,608,11.5625,6.15625,41.992188
2021-12-13 05:01:00+00:00,608,11.4375,6.1875,43.945312
2021-12-13 05:30:00+00:00,600,11.375,6.21875,45.898438
2021-12-13 06:00:00+00:00,600,11.4375,6.21875,45.898438
2021-12-13 06:29:00+00:00,600,11.5,6.21875,45.898438
2021-12-13 06:58:00+00:00,600,11.4375,6.21875,46.875
2021-12-13 07:27:00+00:00,604,11.4375,6.21875,47.851562
2021-12-13 07:56:00+00:00,604,11.4375,6.21875,46.875
2021-12-13 08:26:00+00:00,600,11.4375,6.21875,45.898438
2021-12-13 08:55:00+00:00,596,11.4375,6.21875,46.875
2021-12-13 09:24:00+00:00,596,12.8125,6.46875,51.953125
2021-12-13 09:53:00+00:00,600,11.4375,6.21875,46.875
2021-12-13 10:23:00+00:00,596,11.4375,6.1875,46.875
2021-12-13 10:52:00+00:00,592,11.4375,6.15625,47.851562
2021-12-13 11:21:00+00:00,592,11.375,6.125,46.875
2021-12-13 11:50:00+00:00,588,11.4375,6.125,47.851562
2021-12-13 12:19:00+00:00,592,11.4375,6.0625,45.898438
2021-12-13 12:49:00+00:00,592,11.5,6.03125,45.898438
2021-12-13 13:18:00+00:00,596,11.5,6,46.875
2021-12-13 13:47:00+00:00,596,11.5625,5.96875,45.898438
2021-12-13 14:16:00+00:00,600,11.5625,5.96875,45.898438
2021-12-13 14:45:00+00:00,600,11.5625,5.96875,42.96875
2021-12-13 15:15:00+00:00,600,11.5625,5.96875,43.945312
2021-12-13 15:44:00+00:00,600,11.625,5.96875,41.992188
2021-12-13 16:13:00+00:00,,13.125,5.90625,8.984375
2021-12-13 16:42:00+00:00,596,11.6875,5.75,43.945312
2021-12-13 17:12:00+00:00,596,11.625,5.84375,46.875
2021-12-13 17:41:00+00:00,592,11.5625,5.90625,45.898438
2021-12-13 18:10:00+00:00,588,11.625,5.96875,47.851562
2021-12-13 18:39:00+00:00,588,11.5625,6,48.828125
2021-12-13 19:08:00+00:00,584,11.625,6.03125,50
2021-12-13 19:38:00+00:00,584,11.625,6.09375,50.78125
2021-12-13 20:07:00+00:00,580,11.5625,6.09375,50
2021-12-13 20:36:00+00:00,580,11.625,6.09375,52.734375
2021-12-13 21:05:00+00:00,584,11.6875,6.09375,51.953125
2021-12-13 21:34:00+00:00,584,11.625,6.09375,50
2021-12-13 22:04:00+00:00,584,11.6875,6.0625,50.78125
2021-12-13 22:33:00+00:00,588,11.625,6.03125,47.851562
2021-12-13 23:02:00+00:00,,12.9375,6.21875,8.984375
2021-12-13 23:31:00+00:00,596,11.75,6,44.921875
2021-12-14 00:01:00+00:00,600,11.75,6.03125,44.921875
2021-12-14 00:30:00+00:00,600,11.8125,6.25,42.96875
2021-12-14 00:59:00+00:00,604,11.75,6.21875,39.84375
2021-12-14 01:28:00+00:00,608,11.75,6.1875,37.890625
2021-12-14 01:57:00+00:00,612,11.8125,6.125,35.9375
2021-12-14 02:27:00+00:00,616,11.8125,6.125,36.914062
2021-12-14 02:56:00+00:00,616,11.75,6.09375,34.960938
2021-12-14 03:25:00+00:00,620,11.875,6.0625,32.8125
2021-12-14 03:54:00+00:00,616,11.8125,6.09375,31.835938
2021-12-14 04:23:00+00:00,620,11.8125,6.09375,30.859375
2021-12-14 04:53:00+00:00,624,11.875,6.09375,29.882812
2021-12-14 05:22:00+00:00,628,11.8125,6.0625,28.90625
2021-12-14 05:51:00+00:00,,13.0625,6.125,8.984375
2021-12-14 06:20:00+00:00,636,11.8125,6.0625,26.953125
2021-12-14 06:50:00+00:00,640,11.8125,6.0625,25.976562
2021-12-14 07:19:00+00:00,640,11.75,6.0625,26.953125
2021-12-14 07:48:00+00:00,636,11.8125,6.0625,27.929688
2021-12-14 08:17:00+00:00,632,11.8125,6.0625,25.976562
2021-12-14 08:46:00+00:00,632,11.75,6.0625,25
2021-12-14 09:16:00+00:00,632,11.8125,6.0625,25
2021-12-14 09:45:00+00:00,632,11.8125,6.0625,25
2021-12-14 10:14:00+00:00,632,11.75,6.03125,25
2021-12-14 10:43:00+00:00,632,11.75,6.03125,23.925781
2021-12-14 11:12:00+00:00,632,11.75,6.03125,23.925781
2021-12-14 11:42:00+00:00,632,11.75,6.03125,22.949219
2021-12-14 12:11:00+00:00,628,11.75,6,23.925781
2021-12-14 12:40:00+00:00,,13,6,112.5
2021-12-14 13:09:00+00:00,636,11.8125,5.96875,22.949219
2021-12-14 13:39:00+00:00,636,11.75,5.96875,21.972656
2021-12-14 14:08:00+00:00,632,11.6875,5.96875,22.949219
2021-12-14 14:37:00+00:00,632,11.75,6,21.972656
2021-12-14 15:06:00+00:00,632,11.75,6.03125,21.972656
2021-12-14 15:35:00+00:00,632,11.75,6,21.972656
2021-12-14 16:05:00+00:00,652,12.3125,5.90625,22.949219
2021-12-14 16:34:00+00:00,648,11.8125,5.90625,20.996094
2021-12-14 17:03:00+00:00,648,11.8125,5.9375,20.996094
2021-12-14 17:32:00+00:00,644,11.875,6,19.921875
2021-12-14 18:01:00+00:00,644,11.875,6.03125,19.921875
2021-12-14 18:31:00+00:00,632,11.9375,6.09375,19.921875
2021-12-14 19:00:00+00:00,632,11.9375,6.15625,18.945312
2021-12-14 19:29:00+00:00,632,11.9375,6.21875,18.945312
2021-12-14 19:58:00+00:00,632,12,6.25,18.945312
2021-12-14 20:28:00+00:00,632,12,6.28125,17.96875
2021-12-14 20:57:00+00:00,636,12,6.28125,18.945312
2021-12-14 21:26:00+00:00,640,12.125,6.3125,17.96875
2021-12-14 21:55:00+00:00,640,12.0625,6.34375,17.96875
2021-12-14 22:24:00+00:00,644,12.0625,6.34375,17.96875
2021-12-14 22:54:00+00:00,644,12.375,6.375,17.96875
2021-12-14 23:23:00+00:00,636,12.0625,6.375,17.96875
2021-12-14 23:52:00+00:00,636,12.125,6.40625,16.992188
2021-12-15 00:21:00+00:00,636,12.0625,6.40625,16.992188
2021-12-15 00:50:00+00:00,640,12.0625,6.40625,16.992188
2021-12-15 01:20:00+00:00,640,12,6.40625,16.992188
2021-12-15 01:49:00+00:00,640,11.9375,6.40625,16.992188
2021-12-15 02:18:00+00:00,640,12,6.40625,15.917969
2021-12-15 02:47:00+00:00,640,11.9375,6.40625,16.992188
2021-12-15 03:17:00+00:00,640,11.875,6.4375,15.917969
2021-12-15 03:46:00+00:00,648,11.875,6.4375,15.917969
2021-12-15 04:15:00+00:00,648,11.875,6.46875,15.917969
2021-12-15 04:44:00+00:00,644,11.875,6.5,15.917969
2021-12-15 05:13:00+00:00,644,11.875,6.53125,14.941406
2021-12-15 05:43:00+00:00,644,11.875,6.5625,15.917969
2021-12-15 06:12:00+00:00,644,11.8125,6.59375,14.941406
2021-12-15 06:41:00+00:00,644,11.8125,6.625,14.941406
2021-12-15 07:10:00+00:00,644,11.8125,6.625,13.964844
2021-12-15 07:39:00+00:00,644,11.75,6.6875,13.964844
2021-12-15 08:09:00+00:00,640,12.5,7.125,15.917969
2021-12-15 08:38:00+00:00,648,11.75,6.75,13.964844
2021-12-15 09:07:00+00:00,648,11.75,6.78125,13.964844
2021-12-15 09:36:00+00:00,648,11.6875,6.8125,13.964844
2021-12-15 10:06:00+00:00,648,11.6875,6.84375,13.964844
2021-12-15 10:35:00+00:00,644,11.6875,6.875,13.964844
2021-12-15 11:04:00+00:00,644,11.625,6.90625,13.964844
2021-12-15 11:33:00+00:00,644,11.6875,6.9375,13.964844
2021-12-15 12:02:00+00:00,648,11.6875,6.96875,12.988281
2021-12-15 12:32:00+00:00,648,11.625,7,12.988281
2021-12-15 13:01:00+00:00,652,11.625,7.03125,13.964844
2021-12-15 13:30:00+00:00,652,11.5625,7.09375,12.988281
2021-12-15 13:59:00+00:00,648,11.5625,7.09375,12.988281
2021-12-15 14:29:00+00:00,648,11.5625,7.1875,13.964844
2021-12-15 14:58:00+00:00,648,11.5625,7.25,12.988281
2021-12-15 15:27:00+00:00,648,11.5625,7.34375,12.988281
2021-12-15 15:56:00+00:00,648,11.5625,7.40625,11.962891
2021-12-15 16:25:00+00:00,648,11.5625,7.5625,12.988281
2021-12-15 16:55:00+00:00,648,11.625,7.65625,11.962891
2021-12-15 17:24:00+00:00,652,11.625,7.75,12.988281
2021-12-15 17:53:00+00:00,652,11.625,7.84375,11.962891
2021-12-15 18:22:00+00:00,648,11.5625,7.9375,11.962891
2021-12-15 18:51:00+00:00,648,11.6875,8,11.962891
2021-12-15 19:21:00+00:00,648,11.625,8.0625,11.962891
2021-12-15 19:50:00+00:00,648,11.6875,8.125,11.962891
2021-12-15 20:19:00+00:00,648,11.6875,8.25,11.962891
2021-12-15 20:48:00+00:00,644,11.875,8.5,11.962891
2021-12-15 21:18:00+00:00,644,11.6875,8.375,10.986328
2021-12-15 21:47:00+00:00,644,11.6875,8.4375,10.986328
